"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
434.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00218576511480339,0.00275485719284437,0.00291853706331231,0.00417189483625907,0.00426654134738006,0.00609820243576843,0.00742962983445475,0.00958311504006852,0.010718672418447,0.0135759111341025,0.0140944646193005,0.0155093660092779,0.0173656462895849,0.0190225233819003,0.0201187278470825,0.0210010183874607,0.0218659436876833,0.0222658478278329,0.0226195384273878,0.0213638495576143,0.0222967331251319,0.02244048032548,0.0207390207789328,0.0220286272861311,0.0223023463602561,0.0220293535784917,0.0224607352234871,0.0235483054271787,0.028313748361341,0.0288765250998663,0.0318047213411727,0.0348730019098963,0.042063273501739,0.0391717859438585,0.0449535588244056,0.0302914020618867,0.0741497645387655,"BIOFAC_177"
439.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002122549021662,0.00301717964171761,0.00362512845046859,0.00489630319754434,0.00586399279456641,0.00700978206815158,0.00862096065333688,0.0105828314169266,0.0127236275880553,0.0137481787691355,0.0151372934975418,0.0170098032875312,0.0182434676103872,0.0191641807164209,0.0196933913198777,0.0211553798259055,0.0215523455742648,0.0223285653795497,0.0224905701101156,0.021899152936593,0.0225325309513776,0.0214922595429381,0.0219279236408477,0.0212361247719111,0.0213949919175551,0.0226924871643811,0.0230786415194431,0.02511104225879,0.0286556675895709,0.0303182870350991,0.0348132389569775,0.0379020318179257,0.0410819826140442,0.0424093833154652,0.0482499303974453,0.0477389795027749,0.0735898416951852,"BIOFAC_177"
444.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224828157955425,0.00302653954355473,0.00359572098828818,0.00423576860749989,0.00573409904577753,0.00610698308776832,0.00755726298999316,0.00924143959574291,0.012705872942335,0.0133089721064341,0.0141844326371043,0.0156504798239029,0.0173232699472397,0.0188507988178461,0.0199508043280713,0.0207749916946406,0.0207703843083592,0.0215283403863628,0.0222193574989228,0.0220904083152263,0.0216067498584301,0.0216674859712373,0.0213372163261595,0.0218681993452675,0.0215402055457583,0.0212498524266373,0.0232461200114334,0.0237144091746826,0.0261724274045077,0.0297430510974011,0.0314779768633683,0.0349041362625197,0.0379467391070115,0.040518452604503,0.0437280128295426,0.0492694494334832,0.0582981444014984,0.0823096608993755,"BIOFAC_177"
448.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266676154239449,0.00274796229886754,0.00283740696942303,0.00343444985968148,0.00492672983687621,0.0059279845661282,0.00719091371807516,0.00815265168008045,0.010369245243602,0.0124325173919789,0.0124668823047709,0.0139309138859268,0.0158616461891383,0.0176529033130749,0.0188038438803662,0.0196698769219312,0.0197114842623646,0.0199098078848194,0.0207942499341998,0.0206911249330507,0.0211586016256344,0.0214447204886311,0.021179098032778,0.0203468182855305,0.0209976363765146,0.0204107039845064,0.0211276001896063,0.0213425321567484,0.0234820556179687,0.0247593856996719,0.026904523970157,0.0312240843907962,0.0347742342586031,0.0399163401746293,0.0411754054901685,0.0440714233998955,0.0472475651663436,0.049570420449414,NA,"BIOFAC_177"
453.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00221979708935153,0.0024221096823656,0.00299378482529914,0.00394013813507475,0.00423164762940699,0.0052414222158255,0.00636767084833924,0.00749693506794764,0.00952658596639231,0.0121200397162084,0.0117977164477947,0.0133146597866619,0.0147053470137566,0.0156759424517567,0.0177199746103783,0.0182320571721053,0.0190658286207956,0.0195636620350037,0.0197767969653088,0.019679062277615,0.0204205339342416,0.0201916546340292,0.0207484491181356,0.0201528565882726,0.0202463500177717,0.0194436525144961,0.0204359119730483,0.0201054444379053,0.0212052908427956,0.0223182707401462,0.0228551583963765,0.0273378294116523,0.0307481222053179,0.0344416946544208,0.0391023349567766,0.0403117811569455,0.0448247200775328,0.0427540058932545,0.0421309479877882,NA,"BIOFAC_177"
457.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00159919647295889,0.00245589988076249,0.00299109453548133,0.00345853033755099,0.00403749276638458,0.00497502119734405,0.00577262067033812,0.00735593169292175,0.00810288866125621,0.0106440860622324,0.0111585546265461,0.0121736187245535,0.0135548781621165,0.0146480162998948,0.0158726639571933,0.0178202685360489,0.0184842689508957,0.0181333940184939,0.0189556294516887,0.0192182664801975,0.0195496645763442,0.0197153287535904,0.0190701750592159,0.0191911106703405,0.0193108156766921,0.0192305810226539,0.0189066671398272,0.0191097329673878,0.0200964942972888,0.0204778497858552,0.0225701499413929,0.0242212763724427,0.028029543799368,0.0316264107864322,0.0339570642257969,0.0386149526638014,0.0394410265514612,0.0434703349382907,0.0434662906728573,NA,NA,"BIOFAC_177"
462.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00151719301921936,0.00215861003563078,0.00241870329752272,0.00313027690796299,0.00349352372377766,0.00469025800161994,0.00514883503049928,0.00613310011332474,0.00743598973042897,0.00870827855826626,0.0107113749731759,0.0108029642303694,0.011897715425811,0.013390310002428,0.0144289407991606,0.0161148895744574,0.0170124631482005,0.0176851473202124,0.0180929764997537,0.0185527033601555,0.0182088916752076,0.0189475884861974,0.018834386825476,0.0187494538414448,0.0182755443093723,0.0176520384102773,0.0175816779641286,0.0181634883314134,0.0188873172027148,0.0194912945149585,0.0207218638271482,0.0209070973723717,0.0233483859928712,0.0276438071710897,0.0302521065652086,0.0321955505876686,0.0385093172741357,0.0396620343794825,0.0377608557370265,0.045079373262385,NA,NA,"BIOFAC_177"
467.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000993961977402572,0.00154636578773565,0.00293740152480844,0.00337671823163876,0.00373279372163233,0.00421603424440617,0.00531521820737831,0.00562530019906075,0.00682252152961289,0.00860081979044344,0.00949719335817381,0.0102480780015862,0.0118380886373094,0.0123056493275591,0.0133162332389518,0.0149596331605839,0.0156736992821768,0.016753459248165,0.0179865797878965,0.0179292090605682,0.0177497400380211,0.0179755533631829,0.0186655389918207,0.0179504674123075,0.0179175556647214,0.017960161558263,0.0168447945637846,0.0174216828966701,0.0177167767830738,0.018443992405716,0.0191186007738155,0.019956958149188,0.0218114529648466,0.0235040770857009,0.0264786122637432,0.0297300228018823,0.0343605484097826,0.0378170057987474,0.0404388034894247,0.0393827969545831,NA,NA,NA,"BIOFAC_177"
471.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000859270880880793,0.0010985994784092,0.00174044682255264,0.00279398582187189,0.00324747388046553,0.00413626162621406,0.00462206531602104,0.00524747756075393,0.00584482530069295,0.006579305068983,0.00847762194996267,0.0087956543903053,0.00985388781824156,0.0109609293373288,0.0123054085879914,0.0132816787596875,0.0142589215176986,0.0151360271251778,0.0161903635170584,0.0164683613184338,0.017010421554349,0.0166514351661494,0.0169400771740601,0.0172112861021115,0.0170148137103754,0.0168971942135266,0.0167318499010851,0.0166056234986303,0.0167240367311872,0.0169447384252877,0.0168646361838666,0.0180665108717053,0.0185039050805247,0.0209152199836035,0.0222884656477621,0.0254558925835171,0.028606218063156,0.0319992029696078,0.0347609184873831,0.0342689788537122,0.0376074056066272,NA,NA,NA,"BIOFAC_177"
476.407,NA,NA,NA,NA,NA,NA,NA,NA,0.00122990126424845,0.00156436040731248,0.00160547806411838,0.00251020421958742,0.00255530224988191,0.00325746520956964,0.00462166809250785,0.00450927659946729,0.00589950324539563,0.006509569269583,0.00786112515571881,0.00883497039885906,0.00968845158965204,0.0102670561758973,0.011590902157531,0.0125214176599764,0.013213252241436,0.0142962036059288,0.0151987710103619,0.0154498262965696,0.0163552265750124,0.0164320843234853,0.0165647465664561,0.0162908683600864,0.0164789484579035,0.0160448270524295,0.0159861053177967,0.0156065269544703,0.0159910152962896,0.0167812885966885,0.016569790606147,0.0163953515754553,0.0168687974235772,0.0173872828995656,0.0195156023892249,0.0222153374845148,0.0251746561123919,0.0302655474165612,0.031169281492991,0.0347752849271208,0.036942256027194,NA,NA,NA,NA,"BIOFAC_177"
481.047,NA,NA,NA,NA,NA,NA,NA,0.00104044601877902,0.00120450618883698,0.00136596822375782,0.00188087224077944,0.00231698966709078,0.00330723130725117,0.00335853119986114,0.00468267364492127,0.00528344524776308,0.00564535633095803,0.00711259074023936,0.00798020873396309,0.00832446921869506,0.00877749339067563,0.0100666094746796,0.0109600634094472,0.0119857453130193,0.0123253758584863,0.013143543362807,0.014450956404542,0.0154804973998786,0.0149786011872703,0.0156848103633812,0.0158103519868526,0.0149995562635202,0.0151765256251859,0.0159896964206505,0.0152156246516167,0.0149444007482078,0.0151784019305811,0.0150689152348334,0.015837032578048,0.015770098414784,0.016975249262509,0.0169916150391722,0.0191798910665123,0.0211336736831116,0.0235474252963175,0.0284109676173896,0.0306935144103164,0.0335771910746787,0.0365085352994903,NA,NA,NA,NA,"BIOFAC_177"
485.688,NA,NA,NA,NA,NA,NA,0.00112921224341794,0.00100210261861288,0.00124673855265471,0.00122344365585493,0.00164022431435766,0.00269311619172482,0.00297947620383216,0.00403212336200427,0.00452974159240182,0.00486617306860025,0.005736209203077,0.0077410708784163,0.00646480287471795,0.00756355404614148,0.00911319835072447,0.0102972405668047,0.0105874060144877,0.0111522618039466,0.0124048964978822,0.00859724184937975,0.0135319902601521,0.0138144918458061,0.0143988065404046,0.0142653384297153,0.0147680140643746,0.0143532598245842,0.0145080788279574,0.0144548769437547,0.014299012235687,0.0143785678003673,0.0142989891894725,0.0148449006621419,0.0144666358505271,0.0150298609472605,0.0155501490405281,0.0172792676698605,0.0181280846110962,0.0201423611586597,0.02354943083186,0.0276038092339214,0.0268406220484052,0.0306342343748926,0.03431429469378,NA,NA,NA,NA,"BIOFAC_177"
490.333,NA,NA,NA,NA,NA,NA,0.000677453355794527,0.000957185800705941,0.00127174682785492,0.00122541144545063,0.0014498386107034,0.0028859880944626,0.00273676403508783,0.00373629635161835,0.00426437796643743,0.00527205792731911,0.00661457466550463,0.00674373387292816,0.00770388877575556,0.00810549164223484,0.0084390884278469,0.00957302366079151,0.00992879974842898,0.0107989588439617,0.0119878152616666,0.0120661975553735,0.0129900809532094,0.0135086170693816,0.0134593905057701,0.0136957373201966,0.0135807984757137,0.0136834712246161,0.0134027450453523,0.0135776087199375,0.0134602421247267,0.0135224877426008,0.0136166047807008,0.0133567793379333,0.0141100302851487,0.0141406786652613,0.0146704706018119,0.0160849486952385,0.0172637768387863,0.0199306834000924,0.0217462197612764,0.0254857301625273,0.0285826167640734,0.0288234049646007,NA,NA,NA,NA,NA,"BIOFAC_177"
494.979,NA,NA,NA,NA,NA,0.00129880869749802,0.00143801846238024,0.00143024710122393,0.00188195134772538,0.00220021161359144,0.00245815625422095,0.0029549651718776,0.00387198292933125,0.00504480335813935,0.0049910230137163,0.00640775950738972,0.0074191571902224,0.00632221764501289,0.0078805141165985,0.00859226707650719,0.00889882430568248,0.0101280847057461,0.0112636982943178,0.01101323137252,0.0118592664033686,0.0130163018803164,0.0129127377455316,0.013751071877604,0.0138219802687347,0.0137705100470836,0.0136489278133688,0.013279032398902,0.013574581104182,0.0136755106640351,0.0136782998220343,0.0131833409006989,0.0136702287819172,0.013521451214979,0.0137486247233967,0.0140950895882905,0.0151991661307462,0.0161184284877249,0.0179397124744638,0.0204229437021209,0.0228734819877888,0.0266788659362356,0.0280321368649433,0.0301051015738346,NA,NA,NA,NA,NA,"BIOFAC_177"
499.629,NA,NA,NA,NA,0.00082338338040032,0.00108852625126479,0.00125459951790899,0.00109907002345704,0.00193295532381666,0.00207530842125779,0.00216190271308892,0.00279686526419048,0.0035084426629341,0.00418206614454253,0.00528957381424528,0.00621772665683546,0.00577758495647426,0.00675112856664579,0.00722322542871214,0.00737606906679301,0.00862429237664723,0.00870678780398818,0.00964158330202749,0.0103890815931783,0.0106535062696781,0.0114284745085053,0.0121488064264161,0.0119800336121839,0.0128901701328485,0.012203054383715,0.0124650391222947,0.0118549913704751,0.01198069712993,0.0123550137670921,0.0123798187538828,0.0126939972657112,0.012265519589672,0.0125198622886378,0.013232217589455,0.0133450667620866,0.0146924665533165,0.0146923019000769,0.0158464241450388,0.0186531624218939,0.0211689761936824,0.0227136717669663,0.026263458904156,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
504.281,NA,NA,NA,0.000844298218947127,0.00126679335460109,0.00143745367412377,0.00123448832668906,0.00134718605391495,0.00152047184900283,0.00217753610052678,0.00263880893940893,0.00260599375231303,0.00370795740463012,0.0045206162299837,0.00450065975757697,0.00576927548866417,0.00620038407898195,0.00635460763724002,0.0065013698908885,0.00779929208598132,0.00813729735633014,0.00869384050137332,0.00933234008684413,0.00997899242815009,0.0102362554755807,0.0109655378927211,0.0109231551479668,0.011443461065414,0.0122488013518123,0.0118267942660508,0.0116382775124263,0.0118191791163371,0.0116482464970389,0.0119125952576787,0.0107849066136817,0.0118041914755002,0.0113535326265306,0.0116485068153,0.0115505343836623,0.0130248559995237,0.0134825164376498,0.0144033468539038,0.0159301209363874,0.0177675696485072,0.0204678690831931,0.0224346225572723,0.0244210884838574,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
508.936,NA,NA,0.000778602443668181,0.00070926468926533,0.000847561299909705,0.00120728007757316,0.00137464590433392,0.00169887015775186,0.00154009316268776,0.00197021639949725,0.00257786672987108,0.00278606384425673,0.00327908292469566,0.00456003505702189,0.00497192695615013,0.0050388495632411,0.00590482766853861,0.00584306806059722,0.00660523723511843,0.00743599060306909,0.00770291315356532,0.00812427455107017,0.00848961478819838,0.00887913553355756,0.00942822372053881,0.0101545787314831,0.0103246043874223,0.010572768096242,0.0106497020504335,0.011050081757537,0.0103232028409535,0.0108406927406273,0.0107370634675009,0.0108913552449297,0.0103097781204373,0.0108347402645415,0.0104684007535447,0.0108681412268726,0.0109282005052108,0.011460951302963,0.0123520087606262,0.0127766716725874,0.0147538764050012,0.0179044740514315,0.0189614333118653,0.0197322825587961,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
513.593,NA,0.000854413914664383,0.000198833865592442,0.000542411366155378,0.000744469620102725,0.000694130047167521,0.000986021029888504,0.00152595170200603,0.00153329997601431,0.00156270486761084,0.00234600965103601,0.00230659048301563,0.00268196142940354,0.00461356559455514,0.00443502227906861,0.00449702451429305,0.0053249693378815,0.00590630546376472,0.00622790303292499,0.00670344116384896,0.00663396573972955,0.00785904544877662,0.00789568339663306,0.00861173615752017,0.00877018844334946,0.00913294639147253,0.00946132501717841,0.00965718937514922,0.00975464929718211,0.00994745822578228,0.00949982786601195,0.00960091728447011,0.00981188184717245,0.010110845868803,0.0100483849409092,0.00994574702412274,0.010087002169991,0.0103713400903192,0.0103588184964133,0.0102756890989722,0.0117961782939681,0.0120497541501782,0.0128134039647824,0.0150214607122456,0.0172015172497184,0.0191882051447111,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
518.252,0.000630106998714119,0,0,0.000170039512448222,0.000715211774410065,0.0010255362581558,0.00104684150936632,0.00142049144836151,0.00131293025134679,0.00160461554463673,0.00204632062786384,0.00269647047036263,0.00323213474428644,0.00366719816794821,0.00385829514472107,0.00428533811081717,0.00468085568091735,0.00526493434542903,0.0057565261747072,0.00563351795427984,0.00671236708021732,0.00672445036147969,0.0074607219833804,0.00702680449434018,0.00808674081550208,0.00838218196007196,0.00857594823119049,0.00890234757122897,0.00897233680756386,0.00859523036531015,0.00838078875468237,0.00901762101042393,0.00853423977637052,0.00872696727390521,0.00868093188489471,0.00890784810073236,0.00882149045420691,0.00928468989489007,0.00972999547944595,0.00972516991875402,0.00980366693054936,0.011408228085437,0.0122342947415305,0.0144962999232334,0.0148282730209533,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
522.914,0.000817111449233833,0.000837236783582294,0.000660993669331206,0.00097297328253958,0.00157986366207237,0.00153132561787123,0.00153349937070426,0.00179882028569977,0.00194735212113393,0.00268693950043678,0.00239775654361504,0.00312893801279073,0.00435820379520309,0.00447401908138169,0.00430319733944052,0.00470581395022784,0.00511019224234591,0.00547098600262063,0.00578659921335012,0.00637520224797195,0.00670936067268187,0.00719421611153913,0.00751982957256555,0.0079444675553116,0.00843789992443046,0.00877852357085491,0.00886033408306371,0.00915858600466112,0.00952175198700099,0.00881148367419404,0.00903331863299051,0.00873335446258545,0.00874494510775755,0.00930214399715975,0.00870469678370845,0.00899155720312871,0.00926529473322386,0.0096444016695758,0.00943153946523285,0.0100683878085845,0.0104826616550684,0.0114595079944018,0.0127057769982424,0.0135139137760689,0.0162679282299068,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
527.579,0.00146910979994472,0.00134071484008891,0.00134432337663479,0.00166739691596158,0.00114095103819271,0.00154504959580656,0.00172875440738727,0.00192079557621038,0.00209985145140946,0.00270522519776524,0.00308909857509356,0.00401969299044611,0.00357965032864485,0.00434400348224896,0.00440448042759827,0.00448376155840396,0.005268579926394,0.00539516673455989,0.00571688649999678,0.0060640281163578,0.00636573682951227,0.00689630146062657,0.00728581618058842,0.00717859698884714,0.0078982980658299,0.00813170153140984,0.00862382756655181,0.00851632896905707,0.00875386861932447,0.00818254611264224,0.00803043260559782,0.00846174124863866,0.00836597597105867,0.00830083612239296,0.00787064909363294,0.00852848348422966,0.00855133366010306,0.00927828680120751,0.00925886490842694,0.0102154343960655,0.0106074687291622,0.01157526042487,0.0127393865657419,0.0145354772659509,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
532.245,0.0011996979405474,0.000900995403324969,0.000897090658698063,0.000995283602387797,0.00137791777841846,0.00118119201893771,0.00148843195412578,0.00165652961867944,0.00197055858197673,0.00242499438562204,0.00329071203648237,0.00348296912111991,0.0033051640245389,0.00364457474883155,0.00383885146252943,0.00429617618739257,0.00449398626222117,0.00514851474912079,0.00530215498412589,0.00490915548503348,0.00629569774795746,0.00641185469162017,0.00648438170298441,0.00678612538180297,0.0070702684555654,0.00752260967160557,0.00739855496342323,0.00790300816569934,0.00754191344003275,0.00761805520152232,0.00766214781102868,0.0077509256884729,0.00723364616772685,0.00785363622744376,0.00780608161492233,0.00804584836838718,0.00854538894434833,0.00838527499917085,0.0089095321473851,0.00862677110511029,0.0102654165516068,0.0103478481077387,0.0119243357155859,0.0126230117876701,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
536.915,0.000909444902271407,0.000950901958712824,0.000875598387071575,0.000686842348334199,0.00104644478686352,0.00129714918851956,0.001361674092087,0.00175355981142298,0.00212194715703002,0.00234329843202586,0.00279036852612745,0.00268354691092501,0.00298141409313426,0.00346068992851069,0.00395059600459021,0.00403012203578134,0.00458706914953911,0.00447134778410403,0.00465336395532607,0.00509540851546138,0.00534242827005502,0.00588115657180341,0.00620395684732598,0.00664627263413652,0.00703222668243266,0.00670567636747821,0.00671278318869289,0.00740317044110403,0.00715121166626596,0.00721975036987694,0.00686733403247676,0.00742563975943599,0.00718509172055385,0.00709944919211145,0.00689766826156463,0.00716938107666573,0.00716419365415994,0.00760928895100342,0.00823316726999495,0.00790187682720549,0.00909113112589187,0.00906573538036629,0.0102333426405715,0.012468306937955,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
541.586,0.000707623117979589,0.000852687768545576,0.000992972864423508,0.000948560060966451,0.00113599541925298,0.00120070721754469,0.00143620289563571,0.00187440181779198,0.00201148786740375,0.00249651970057803,0.00261980784710245,0.00279918203244152,0.00306371739718002,0.00290155602752124,0.00379913343216867,0.00393134287561525,0.00427888311579494,0.00413575130317302,0.00447253307316369,0.00406259670262965,0.00515572077143584,0.00520555348204847,0.00589293481784581,0.00580131486164364,0.00630874326789162,0.00622400825618376,0.00606949165969155,0.00680665430459777,0.00612598281005328,0.00692115439294389,0.00650800654396629,0.00667120256631933,0.00652278661344306,0.00661616179075171,0.00657144444788894,0.00715204364491705,0.00701137135648436,0.00723605198360664,0.00722962204339454,0.00781493030608514,0.00884163551778003,0.00927020062749027,0.0105511977766161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
546.26,0.000547632052327385,0.000708626307919634,0.000279621961439331,0.000861277505707793,0.00087219422118813,0.00108966979096226,0.0015200154767318,0.00145043024835004,0.00202037148802536,0.00208744165758269,0.00189546037721169,0.00175194905542114,0.0024000962482002,0.00265729096263867,0.00342677688047508,0.00304783097211481,0.0035047634025698,0.00361866106927738,0.00388823956562021,0.00434759454754121,0.00469886223564207,0.00447474854797873,0.00511312374351195,0.00522172505235285,0.00545071992816298,0.00569869339003815,0.00574913312718781,0.0060480324507347,0.00561230859571868,0.00555032657696656,0.00579517226705335,0.00565380372612967,0.00556163454575975,0.00590774953541357,0.00584736173135382,0.00593642191453471,0.00631381111222632,0.00639262462205865,0.00661928520349493,0.00700575399516597,0.0077416123779105,0.00781146697817695,0.00959297491694976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
550.936,0.000496357593996802,0.000999308775109968,0.00100193853523486,0.000944986098238012,0.00113145127071564,0.00151066475032689,0.00132370498392249,0.00174928455045743,0.00206390880462922,0.00200150803757983,0.00199928001706108,0.00242607316375945,0.00285571969974983,0.00304050323066275,0.00316250582373237,0.0036521971556208,0.00351444421899775,0.0041770827447474,0.00426283171452082,0.0044518909963511,0.00462641370055037,0.00472232273953,0.00507509483053516,0.00515240058164411,0.00509889995950713,0.00556467862569335,0.0056725134118278,0.00559428647797678,0.00543812328975587,0.00599030513471284,0.00524415674996898,0.00564849341756104,0.00552971248247273,0.00576822207103101,0.0057623832374644,0.00608613101779381,0.00653463703369887,0.0066049797503267,0.00603531120136673,0.00685685163194913,0.00767729322743336,0.00784715755359166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
555.615,0.00171326839329017,0.00171061818305272,0.00168756371206586,0.00179423973899699,0.00143467951609578,0.00152353844027805,0.00166998551270449,0.00212594745941045,0.00240294128259512,0.00205019593872972,0.00279680838106024,0.00289203301024343,0.00256434886956922,0.00325079496675648,0.00364081615610093,0.00381050036213862,0.00332142780814225,0.00426585174288165,0.00477202284507438,0.00453949323391685,0.00482102846813195,0.00498520188258562,0.004612263084724,0.00568034546143285,0.00508393760324201,0.00554937166768924,0.00571347365998183,0.0057606478623466,0.00595301148529689,0.00572652088502399,0.00586064555139918,0.00619166715324596,0.00602013436197236,0.00591030490046194,0.00595776702765022,0.00630982372963471,0.00619827103239625,0.00672231588162471,0.00678373026630132,0.00755283313755209,0.00825713398860408,0.0084685382301295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
560.296,0.00054642877642777,0.000640469374255154,0.00123610808176188,0.00083207287184098,0.00104283775724809,0.00139205116273758,0.00158029890214087,0.00173882392555465,0.00157697920403452,0.00182467868561454,0.0018917462197673,0.001985526912273,0.00234611559141938,0.00260024178744744,0.00315982393934352,0.00313875718816164,0.00325326908450833,0.00343278251499222,0.00352602752340547,0.00375780972593684,0.00421561227500286,0.00413288896875511,0.00380416432549563,0.00398211895084806,0.00441832377751586,0.00465592314152712,0.00487953280987933,0.00501640463045004,0.00461357776486868,0.00455647371524082,0.0048681766532633,0.00485848031791925,0.00528931812604484,0.0051037981009291,0.00532400662879693,0.00511735350460138,0.00546657073563913,0.00530362854879031,0.00557626897836196,0.00612438484357334,0.00689167234908806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
564.979,0.00139826830240578,0.00101206470909486,0.00129490511345207,0.00176517143506143,0.00140758845893383,0.00159898155333154,0.00197606623718081,0.00160705313827573,0.00168329392155731,0.00183218091067341,0.00199371860254418,0.00232401795459602,0.00232221114059435,0.00277360745231761,0.00276489793092348,0.00316330463821788,0.00327075000315232,0.00319185030652104,0.00329879950493094,0.00320585400029727,0.00382521588399102,0.00404038377881326,0.00455895823161248,0.00436940157815114,0.00384966122506092,0.00507181823845649,0.00441872934004793,0.00471775818705675,0.00469319343748842,0.00509088295630554,0.00487188177325046,0.00484551269903638,0.00486842645328185,0.00452986185787154,0.00498618455880582,0.00503687917028332,0.00464999678644832,0.00534285401799082,0.00559237259707304,0.00612712727010647,0.00692041229385453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
569.664,0.00068705549206347,0.000141401872969662,0.000111547354344611,0.00093174943737693,0.00105365456498138,0.00162948828932165,0.00108883569457066,0.00103226239275663,0.00129984492408121,0.0012515290981242,0.00143860621337901,0.00169268103664515,0.00190914503915128,0.00192848277376461,0.00225815179637343,0.00244218241589988,0.00255999663308988,0.00272171393632167,0.00306242325986826,0.00297501637366869,0.00311725666254377,0.0032704666053219,0.00285523708334063,0.0032037048335646,0.00377029760538741,0.00350983868157425,0.00367821920857477,0.00368109490232193,0.00384789573566747,0.0040594480465589,0.0044238218216257,0.00374415007203994,0.00414030372977412,0.00391081258030219,0.00396414064255514,0.00410722352895326,0.00462090905460595,0.00464688701957901,0.00512572780988691,0.00509721307084659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
574.351,3.64461159192528e-05,0.000551370505129522,0.000487722982042889,0.000796366980402717,0.00101994968335038,0.000595931002893469,0.000688645426875977,0.000884123517018537,0.000970405521735072,0.000967903250412524,0.00155828785832891,0.00164693275408322,0.00105685428723565,0.00147388702730816,0.00159342782272534,0.00252732911283721,0.00221911398300656,0.00187741395465957,0.00221347977129845,0.0024451773676539,0.00244303428334025,0.00250077428795668,0.00260515820770279,0.00320142072298996,0.00325949882484364,0.00343162537587385,0.0035063468032115,0.00351436723114314,0.00335644364447091,0.00281946168946153,0.00348674329418916,0.00330000853482615,0.00363117300095052,0.00290574841090667,0.00332643916189593,0.00323830887777005,0.00355382661716167,0.00384327566650638,0.00332537227261228,0.00508764948457008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
579.04,0.00014835517708758,0.000207213204406304,0.000244019857607563,0.00058789893365564,0.000812814370652477,0.000908801591571441,0.00088288812795723,0.00068780639718314,0.000860214797526534,0.000983220339525208,0.00104345705464778,0.00168568370601341,0.00115478591785408,0.00111536468579852,0.0017379116423133,0.00165043369343851,0.00176419421331341,0.00206045669969549,0.00182349110563385,0.00211788270157848,0.00208289150332754,0.00210507272592202,0.00304731698933863,0.00286556645768263,0.00285873092931894,0.00360987435655056,0.00307768251507428,0.0027062795380836,0.00340397496791388,0.00303670402911836,0.00333541852092779,0.00296904844633984,0.00319751646250951,0.00316472577389689,0.00322317960821382,0.00334236433004435,0.00315205902241947,0.00359786551209443,0.00403794657827073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_177"
